id,user,brewery,name,abv,rating,style,country,drink_country,drink_city,drink_datetime,"notes",creation_datetime,last_updated,country_iso,brew_with,brew_year,tags
15666,1,Widmer Brothers,Kill Devil,9.1,3.1,American Strong Ale,USA,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,us,,,barrel-aged;rum
15667,1,The Bruery,Smoking Wood Rye,13,3.7,Smoked,USA,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,us,,,barrel-aged;wood-aged;whisky
15668,1,St. George,,4.5,1.6,Pale Lager,Ethiopia,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,et,,,
15669,1,Triple Rock,Dragon's Milk,6.5,3,Brown Ale,USA,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,us,,,milk
15670,1,Samuel Smith's,Imperial Stout,7,3.1,Imperial Stout,England,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,gb,,,
15671,1,Almanac,Extra Pale Ale,6,3.2,American Pale Ale,USA,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,us,,,
15672,1,Drake's,Alpha Session,3.8,1.6,IPA,USA,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,us,,,
15673,1,Deschutes,Twilight Ale,5,2,American Pale Ale,USA,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,us,,,
15674,1,Sam Adams,Grumpy Monk,5.7,2.6,IPA,USA,USA,San Francisco,2014-05-01,"",15:54.6,15:54.6,us,,,
15675,1,Iron Springs,JC Flyer IPA,7.7,2.4,IPA,USA,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,us,,,
15676,1,Drake's,Black Robusto Porter,6.3,2.7,Porter,USA,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,us,,,
15677,1,Lucid,Air,4.2,2.2,Golden Ale,USA,USA,Eden Prairie,2014-05-01,"",15:54.6,15:54.6,us,,,
15678,1,New Belgium,Summer Helles,5,2.3,Dortmunder,USA,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,us,,,
15679,1,Dogfish Head,Midas Touch,9,2.3,Traditional Ale,USA,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,us,,,grape;honey;saffron
15680,1,Heretic,Evil Cousin,8,3.4,Double IPA,USA,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,us,,,
15681,1,Moonlight,Death and Taxes,5,2.8,Schwarzbier,USA,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,us,,,
15682,1,Great Lakes,Eliot Ness,6.2,2.7,Vienna,USA,USA,Ithaca,2014-05-01,"",15:54.6,15:54.6,us,,,
15683,1,Southern Tier,Farmer's Tan,4.6,2.3,IPA,USA,USA,Ithaca,2014-05-01,"",15:54.6,15:54.6,us,,,
15684,1,Bell's,Oberon,5.8,2.8,Wheat Ale,USA,USA,Ithaca,2014-05-01,"",15:54.6,15:54.6,us,,,
15685,1,Sixpoint,Resin,9.1,3.5,Double IPA,USA,USA,Ithaca,2014-05-01,"",15:54.6,15:54.6,us,,,
15686,1,Yuengling,Lord Chesterfield Ale,5.6,2.5,Golden Ale,USA,USA,Ithaca,2014-05-01,"",15:54.6,15:54.6,us,,,
15687,1,Hopshire,Beehave,4.2,1.4,Golden Ale,USA,USA,Ithaca,2014-05-01,"",15:54.6,15:54.6,us,,,honey
15688,1,Harviestoun,Ola Dubh 1991,10.5,3.2,Old Ale,Scotland,USA,Ithaca,2014-05-01,"",15:54.6,15:54.6,gb,,,barrel-aged;whisky
15689,1,Grimm,With Love From Grimm,10.5,3,Abbey Tripel,USA,USA,Ithaca,2014-05-01,"",15:54.6,15:54.6,us,,,
15690,1,Bison,Honey Basil,6,2.3,Spice,USA,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,us,,,honey;basil
15691,1,Calicraft,Buzzerkeley,7,2.5,Belgian Strong Ale,USA,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,us,,,honey
15692,1,Triple Rock,Tumblewheat,4.6,0.8,Hefeweizen,USA,USA,Berkeley,2014-05-01,"",15:54.6,15:54.6,us,,,
15693,1,HeBrew,Rejewvinator,8,3.5,Abbey Dubbel,USA,USA,New York City,2014-05-01,"",15:54.6,15:54.6,us,,,
15694,1,Sierra Nevada,Yonder Bock,7.7,2.1,Heller Bock,USA,USA,Berkeley,2014-07-01,"With Cigar City",15:54.6,15:54.6,us,Cigar City,,
15695,1,Kuká,Mango Ginger IPA,6.2,2.9,IPA,USA,USA,New York City,2014-05-01,"",15:54.6,15:54.6,us,,,mango;ginger
15696,1,Sixpoint,Sweet Action,5.2,3,Cream Ale,USA,USA,New York City,2014-06-01,"",15:54.6,15:54.6,us,,,
15697,1,Forst,Premium,4.8,1.3,Pale Lager,Italy,USA,New York City,2014-06-01,"",15:54.6,15:54.6,it,,,
15698,1,Caledonian,Caledonian 80,4.1,2,Bitter,Scotland,Scotland,Edinburgh,2014-06-01,"",15:54.6,15:54.6,gb,,,
15699,1,Abita,SOS,7,2.7,Imperial Pils,USA,USA,Berkeley,2014-07-01,"",15:54.6,15:54.6,us,,,
15700,1,Innis & Gunn,Original,6.6,2.7,English Strong Ale,Scotland,Scotland,Edinburgh,2014-06-01,"",15:54.6,15:54.6,gb,,,barrel-aged
15701,1,Traquair,House Ale,7.2,2.8,Scotch Ale,Scotland,Scotland,Edinburgh,2014-06-01,"",15:54.6,15:54.6,gb,,,
15702,1,Innis & Gunn,Toasted Oak IPA,5.6,3,English Strong Ale,Scotland,Scotland,Edinburgh,2014-06-01,"",15:54.6,15:54.6,gb,,,
15703,1,Caledonian,Deuchars IPA,4.4,2.8,Bitter,Scotland,Scotland,Edinburgh,2014-06-01,"",15:54.6,15:54.6,gb,,,
15704,1,BrewDog,Fake Lager,4.7,2.4,Pilsener,Scotland,Scotland,Aberdeen,2014-06-01,"",15:54.6,15:54.6,gb,,,
15705,1,BrewDog,IPA Is Dead Simcoe,6.7,3.7,IPA,Scotland,Scotland,Aberdeen,2014-06-01,"",15:54.6,15:54.6,gb,,,
15706,1,BrewDog,Brixton Porter,5,2.2,Porter,Scotland,Scotland,Aberdeen,2014-06-01,"",15:54.6,15:54.6,gb,,,
15707,1,BrewDog,Paradox Heaven Hill,15,3.9,Imperial Stout,Scotland,Scotland,Aberdeen,2014-06-01,"",15:54.6,15:54.6,gb,,,barrel-aged;bourbon
15708,1,BrewDog,Ghost Deer,28,3.2,Belgian Strong Ale,Scotland,Scotland,Aberdeen,2014-06-01,"",15:54.6,15:54.6,gb,,,barrel-aged;bourbon;whisky;rum;sherry
15709,1,BrewDog,I Hardcore You,9.5,3.9,Double IPA,Scotland,Scotland,Aberdeen,2014-06-01,"With Mikkeller",15:54.6,15:54.6,gb,Mikkeller,,
15710,1,Clown Shoes,Pecan Pie Porter,7,2.5,Porter,USA,Scotland,Aberdeen,2014-06-01,"",15:54.6,15:54.6,us,,,barrel-aged;bourbon;pecan
15711,1,BrewDog,Watt Dickie,35,0.5,Eisbock,Scotland,Scotland,Aberdeen,2014-06-01,"Disgusting. Tasted like anise...but worse.",15:54.6,15:54.6,gb,,,
15712,1,BrewDog,Blitz Passionfruit,2.8,0.5,Berliner Weisse,Scotland,Scotland,Aberdeen,2014-06-01,"",15:54.6,15:54.6,gb,,,passionfruit
15713,1,BrewDog,Dead Pony Club,3.8,2.1,Golden Ale,Scotland,Scotland,Aberdeen,2014-06-01,"",15:54.6,15:54.6,gb,,,
15714,1,BrewDog,Shipwrecker Circus,10.5,3,Barley Wine,Scotland,Scotland,Aberdeen,2014-06-01,"With Oskar Blues",15:54.6,15:54.6,gb,Oskar Blues,,
15715,1,Iki,Yuzu,4.5,1.3,Spice,Netherlands,Scotland,Aberdeen,2014-06-01,"",15:54.6,15:54.6,nl,,,tea;yuzu
15716,1,William Bros,Caesar Augustus,4.1,2.7,Premium Lager,Scotland,Scotland,West Linton,2014-06-01,"",15:54.6,15:54.6,gb,,,
15717,1,Top Out,Smoked,5.6,3.9,Porter,Scotland,Scotland,Edinburgh,2014-06-01,"Number 1000!!! Drank on top of a mountian.",15:54.6,15:54.6,gb,,,
15718,1,Atom,Dark Alchemy,4.9,2.5,Porter,Scotland,Scotland,Edinburgh,2014-06-01,"",15:54.6,15:54.6,gb,,,
15719,1,Top Out,Staple,4,4,American Pale Ale,Scotland,Scotland,Edinburgh,2014-06-01,"",15:54.6,15:54.6,gb,,,
15720,1,Porterhouse,An Brainblásta,7,2.7,English Strong Ale,Ireland,Ireland,Dublin,2014-06-01,"",15:54.6,15:54.6,ie,,,
15721,1,Porterhouse,Hop Head,4.8,2.8,American Pale Ale,Ireland,Ireland,Dublin,2014-06-01,"",15:54.6,15:54.6,ie,,,
15722,1,Porterhouse,Red Ale,4.4,2.3,Irish Ale,Ireland,Ireland,Dublin,2014-06-01,"",15:54.6,15:54.6,ie,,,
15723,1,Porterhouse,Wrasslers x4,5,3.1,Dry Stout,Ireland,Ireland,Dublin,2014-06-01,"",15:54.6,15:54.6,ie,,,
15724,1,Porterhouse,Oyster Stout,5.2,3.1,Stout,Ireland,Ireland,Dublin,2014-06-01,"",15:54.6,15:54.6,ie,,,
15725,1,Porterhouse,Plain Porter,4.3,2.9,Dry Stout,Ireland,Ireland,Dublin,2014-06-01,"",15:54.6,15:54.6,ie,,,
15726,1,8º,Horn8's Nest,5.5,3.4,IPA,Ireland,Ireland,Dublin,2014-06-01,"With By the Horns",15:54.6,15:54.6,ie,By the Horns,,
15727,1,8º,Howling Gale Pale Ale,5,2.2,American Pale Ale,Ireland,Ireland,Dublin,2014-06-01,"",15:54.6,15:54.6,ie,,,
15728,1,8º,Sunburnt Irish Red,5,2.6,Irish Ale,Ireland,Ireland,Dublin,2014-06-01,"",15:54.6,15:54.6,ie,,,
15729,1,McGargles,Gravy Maevy Pilsner,5,2.7,Premium Lager,Ireland,Ireland,Bunratty,2014-06-01,"",15:54.6,15:54.6,ie,,,
15730,1,McGargles,Granny Mary's Red Ale,4.4,1.6,Amber Ale,Ireland,Ireland,Bunratty,2014-06-01,"",15:54.6,15:54.6,ie,,,
15731,1,Five Lamps,Dublin Lager,4.2,1.9,Pilsener,Ireland,Ireland,Dublin,2014-06-01,"",15:54.6,15:54.6,ie,,,
15732,1,Galway Bay,Bay Ale,4.2,2.5,Irish Ale,Ireland,Ireland,Dublin,2014-06-01,"",15:54.6,15:54.6,ie,,,
15733,1,Stone,Enjoy By 7-4-14,9.4,2.9,Double IPA,USA,USA,Berkeley,2014-07-01,"",15:54.6,15:54.6,us,,,
15734,1,Brooklyn,Shackmeister Ale,4.8,2.5,Bitter,USA,USA,New York City,2014-06-01,"",15:54.6,15:54.6,us,,,
15735,1,Faction,Defcon 1,7.9,3.4,Quadrupel,USA,USA,Berkeley,2014-06-01,"",15:54.6,15:54.6,us,,,
15736,1,New Belgium,La Folie,6,2.9,Flanders Sour,USA,USA,Berkeley,2014-06-01,"",15:54.6,15:54.6,us,,,barrel-aged
15737,1,21st Amendment,The Conventioneer,5.5,1.7,Golden Ale,USA,USA,San Francisco,2014-06-01,"",15:54.6,15:54.6,us,,,
15738,1,21st Amendment,Hell or High Watermelon,4.9,2.6,Fruit Beer,USA,USA,San Francisco,2014-06-01,"",15:54.6,15:54.6,us,,,watermelon
15739,1,21st Amendment,Saison de Voile,5.2,2,Saison,USA,USA,San Francisco,2014-06-01,"",15:54.6,15:54.6,us,,,
15740,1,21st Amendment,5 South,5.5,2.5,American Pale Ale,USA,USA,San Francisco,2014-06-01,"",15:54.6,15:54.6,us,,,
15741,1,21st Amendment,Old Glory,7.3,2.4,American Strong Ale,USA,USA,San Francisco,2014-06-01,"",15:54.6,15:54.6,us,,,
15742,1,21st Amendment,MCA Stout,4.4,2.5,Stout,USA,USA,San Francisco,2014-06-01,"",15:54.6,15:54.6,us,,,
15743,1,Golden Road,Hefeweizen,4.6,3,Hefeweizen,USA,USA,Berkeley,2014-06-01,"",15:54.6,15:54.6,us,,,
15744,1,Altamont,Hella Hoppy,9,3,Double IPA,USA,USA,Berkeley,2014-06-01,"",15:54.6,15:54.6,us,,,
15745,1,Stone,Quadro Triticale,9.3,2.8,Quadrupel,USA,USA,Berkeley,2014-06-01,"",15:54.6,15:54.6,us,,,
15746,1,Firestone Walker,Easy Jack,4.5,2.6,IPA,USA,USA,Berkeley,2014-06-01,"",15:54.6,15:54.6,us,,,
15747,1,Deschutes,Class of '88 Belgian Style Ale,10.9,3.5,Belgian Strong Ale,USA,USA,Berkeley,2014-06-01,"",15:54.6,15:54.6,us,,,grape
15748,1,Firestone Walker,Pivo,5.3,1.7,Pilsener,USA,USA,Berkeley,2014-06-01,"",15:54.6,15:54.6,us,,,
15749,1,Sierra Nevada,Beer Camp Across America West Coast Double IPA,8.5,2,Double IPA,USA,USA,Berkeley,2014-06-01,"",15:54.6,15:54.6,us,,,
15750,1,Green Flash,Road Warrior,9,2.7,Double IPA,USA,USA,Berkeley,2014-06-01,"",15:54.6,15:54.6,us,,,
15751,1,Firestone Walker,17th Anniversary,13.3,4,American Strong Ale,USA,USA,Berkeley,2014-06-01,"",15:54.6,15:54.6,us,,,
15752,1,Ballast Point,Calico,5,2.3,Amber Ale,USA,USA,Berkeley,2014-06-01,"",15:54.6,15:54.6,us,,,
15753,1,Ballast Point,Wahoo,4,3,Belgian White,USA,USA,Berkeley,2014-06-01,"",15:54.6,15:54.6,us,,,
15754,1,Sierra Nevada,Myron's Walk,5.3,2.5,Belgian Ale,USA,USA,Berkeley,2014-07-01,"With Allagash",15:54.6,15:54.6,us,Allagash,,
15755,1,Sierra Nevada,Chico King,6.5,2.6,American Pale Ale,USA,USA,Berkeley,2014-07-01,"with Floyd's",15:54.6,15:54.6,us,Floyd's,,
15756,1,Sierra Nevada,Torpedo Pilsner,5.2,2,Pilsener,USA,USA,Berkeley,2014-07-01,"With Firestone Walker",15:54.6,15:54.6,us,Firestone Walker,,
15757,1,Faction,White Maria,4.9,2.4,IPA,USA,USA,Berkeley,2014-07-01,"",15:54.6,15:54.6,us,,,
15758,1,Jupiter,Hefeweizen,4.6,2,Hefeweizen,USA,USA,Berkeley,2014-07-01,"",15:54.6,15:54.6,us,,,
15759,1,Sierra Nevada,There and Back,5.6,2.3,Bitter,USA,USA,Berkeley,2014-07-01,"With New Glarus",15:54.6,15:54.6,us,New Glarus,,
15760,1,Sierra Nevada,Tater Ridge,7,2.2,Spice,USA,USA,Berkeley,2014-07-01,"With Ashville Brewer's Alliance",15:54.6,15:54.6,us,Ashville Brewer's Alliance,,sweet potato
15761,1,Sierra Nevada,Alt Route,6.6,2.8,Altbier,USA,USA,Berkeley,2014-07-01,"With Victory",15:54.6,15:54.6,us,Victory,,
15762,1,Sierra Nevada,Yvan the Great,6.3,2.5,Belgian Ale,USA,USA,Berkeley,2014-07-01,"With Russian River",15:54.6,15:54.6,us,Russian River,,
15763,1,Sierra Nevada,Electric Ray,8.5,2,Imperial Pils,USA,USA,Berkeley,2014-07-01,"With Ballast Point",15:54.6,15:54.6,us,Ballast Point,,
15764,1,Miller,Lite,4.2,1.2,Pale Lager,USA,USA,Las Vegas,2014-07-01,"",15:54.6,15:54.6,us,,,
15765,1,Goose Island,Honker's Ale,4.3,2.5,Bitter,USA,USA,Las Vegas,2014-07-01,"",15:54.6,15:54.6,us,,,
15766,1,Oskar Blues,Yella Pils,5.3,2.2,Pilsener,USA,USA,Las Vegas,2014-07-01,"",15:54.6,15:54.6,us,,,
15767,1,Abita,Purple Haze,4.75,2.4,Fruit Beer,USA,USA,Las Vegas,2014-07-01,"",15:54.6,15:54.6,us,,,raspberry
15768,1,Sierra Nevada,Double Latte,7.6,3,Sweet Stout,USA,USA,Berkeley,2014-07-01,"With Ninkasi",15:54.6,15:54.6,us,Ninkasi,,milk
15769,1,Stone,Saison,6,1.8,Saison,USA,USA,Berkeley,2014-07-01,"",15:54.6,15:54.6,us,,,
15770,1,Dogfish Head,Tweason'ale,6,2,Specialty Grain,USA,USA,Berkeley,2014-07-01,"",15:54.6,15:54.6,us,,,sorghum;honey;strawberry
15771,1,Evil Twin,Yin,10,3,Imperial Stout,Denmark,USA,Berkeley,2014-07-01,"",15:54.6,15:54.6,dk,,,
15772,1,Lost Abbey,Track #8,13.7,3.5,Quadrupel,USA,USA,Berkeley,2014-07-01,"",15:54.6,15:54.6,us,,,barrel-aged;bourbon;cinnamon;pepper
15773,1,Allagash,Odyssey,10.4,3.4,Belgian Strong Ale,USA,USA,Berkeley,2014-07-01,"",15:54.6,15:54.6,us,,,barrel-aged
15774,1,Almanac,Farmer's Reserve Citrus,7,3.5,Sour,USA,USA,Berkeley,2014-07-01,"",15:54.6,15:54.6,us,,,barrel-aged;wine;lemon;orange
15775,1,Uinta,Sum'r,4,1.7,Golden Ale,USA,USA,Berkeley,2014-07-01,"",15:54.6,15:54.6,us,,,
15776,1,Lost Coast,Alleycat Ale,5.5,1.6,Amber Ale,USA,USA,Berkeley,2014-07-01,"",15:54.6,15:54.6,us,,,
15777,1,Stone,RuinTen IPA,10.8,3.3,Double IPA,USA,USA,Berkeley,2014-07-01,"",15:54.6,15:54.6,us,,,
15778,1,Bacchus,IPA,6.5,2.8,IPA,USA,USA,Ithaca,2014-07-01,"",15:54.6,15:54.6,us,,,
15779,1,Great Divide,Lasso,5,2.3,IPA,USA,USA,Ithaca,2014-07-01,"",15:54.6,15:54.6,us,,,
15780,1,Off Color,Apex Predator,6.5,3,Saison,USA,USA,Ithaca,2014-07-01,"",15:54.6,15:54.6,us,,,
15781,1,Goose Island,The Illinois,9,3.2,Double IPA,USA,USA,Ithaca,2014-07-01,"",15:54.6,15:54.6,us,,,
15782,1,Goose Island,The Ogden,9,2.9,Abbey Tripel,USA,USA,Ithaca,2014-07-01,"",15:54.6,15:54.6,us,,,
15783,1,Kawaba,Sunrise,5,2.6,Amber Ale,Japan,USA,Pleasanton,2014-08-01,"",15:54.6,15:54.6,jp,,,
15784,1,Kona,Big Wave,4.4,2,Golden Ale,USA,USA,Pleasanton,2014-08-01,"",15:54.6,15:54.6,us,,,
15785,1,Cerveceria de Matéveza,Yerba Maté,7,2.5,Spice,USA,USA,San Francisco,2014-08-01,"",15:54.6,15:54.6,us,,,tea
15786,1,Cerveceria de Matéveza,Morpho,6,3,Spice,USA,USA,San Francisco,2014-08-01,"",15:54.6,15:54.6,us,Mill Valley Beerworks,,tea;hibiscus;bay leaf;flower
15787,1,Cerveceria de Matéveza,BTO,6.3,2.3,Dunkler Bock,USA,USA,San Francisco,2014-08-01,"Tastes like hazelnut",15:54.6,15:54.6,us,,,hazelnut
15788,1,Mendocino,Red Tail,6,1.6,Amber Ale,USA,USA,Berkeley,2014-08-01,"",15:54.6,15:54.6,us,,,
15789,1,Sante Adarius,Posermobile,9.3,3.6,Imperial Stout,USA,USA,Oakland,2014-08-01,"",15:54.6,15:54.6,us,,,
15790,1,Mahr's Bräu,Ungespundet Hefetrüb,5.2,3,Zwickel,Germany,USA,Oakland,2014-08-01,"",15:54.6,15:54.6,de,,,
15791,1,De Proefbrouwerij,Flemish Primitive,9,3.4,Sour,Belgium,USA,Oakland,2014-08-01,"",15:54.6,15:54.6,be,,,brett
15792,1,Lakefront,Anniversary Series Belgian Style Apricot,6,3.4,Fruit Beer,USA,USA,Berkeley,2014-08-01,"",15:54.6,15:54.6,us,,,apricot
15793,1,Des Sources,Bellerose,6.5,2.4,Bière de Garde,France,USA,Berkeley,2014-08-01,"",15:54.6,15:54.6,fr,,,
15794,1,Lindemans,Cassis,3.5,3.3,Lambic,Belgium,USA,Berkeley,2014-08-01,"Smells horrible, but tastes good",15:54.6,15:54.6,be,,,blackcurrant
15795,1,Parallel 49,Gypsy Tears,6,2.5,Amber Ale,Canada,USA,Berkeley,2014-08-01,"",15:54.6,15:54.6,ca,,,
15796,1,Union Bryggeri,Jai Ho,4.7,1,Pale Lager,Norway,USA,Berkeley,2014-08-01,"",15:54.6,15:54.6,no,,,
15797,1,Brouwerij West,Tripel,8.5,2.8,Abbey Tripel,USA,USA,Berkeley,2014-08-01,"",15:54.6,15:54.6,us,,,
15798,1,Lindemans,Pomme,3.5,3.4,Lambic,Belgium,USA,Berkeley,2014-08-01,"",15:54.6,15:54.6,be,,,apple
15799,1,Stone,Unapologetic IPA,9,2.3,Double IPA,USA,USA,Oakland,2014-08-01,"With Beachwood and Heretic",15:54.6,15:54.6,us,Beachwood and Heretic,,
15800,1,Crow Peak,Canyon Cream Ale,5,1.3,Cream Ale,USA,USA,Berkeley,2014-08-01,"",15:54.6,15:54.6,us,,,
15801,1,Dixie,Pilsner,4.5,3,Pale Lager,USA,USA,Berkeley,2014-08-01,"",15:54.6,15:54.6,us,,,
15802,1,Schönramer,Saphir Bock,8,3.1,Heller Bock,Germany,USA,Berkeley,2014-08-01,"",15:54.6,15:54.6,de,,,
15803,1,Erdinger,Urweisse,4.9,3,Hefeweizen,Germany,USA,Berkeley,2014-08-01,"",15:54.6,15:54.6,de,,,
15804,1,Einbecker,Mai-ur-bock,6.5,2.7,Heller Bock,Germany,USA,Berkeley,2014-08-01,"",15:54.6,15:54.6,de,,,
15805,1,Erdinger,Dunkel,5.3,2.5,Dunkelweizen,Germany,USA,Berkeley,2014-08-01,"",15:54.6,15:54.6,de,,,
15806,1,New Belgium,Tour de Fall,6,2.2,American Pale Ale,USA,USA,Berkeley,2014-08-01,"",15:54.6,15:54.6,us,,,
15807,1,Full Sail,LTD #7,5.7,2.4,Oktoberfest,USA,USA,Berkeley,2014-08-01,"",15:54.6,15:54.6,us,,,
15808,1,Anderson Valley,Barney Flats Oatmeal Stout,5.8,2.4,Stout,USA,USA,Berkeley,2014-08-01,"",15:54.6,15:54.6,us,,,oatmeal
15809,1,Modelo,Victoria,4,2.2,Vienna,Mexico,USA,Berkeley,2014-08-01,"",15:54.6,15:54.6,mx,,,
15810,1,New Belgium,Rampant,8.5,3.2,Double IPA,USA,USA,Berkeley,2014-08-01,"",15:54.6,15:54.6,us,,,
15811,1,Speakeasy,Metropolis,5.3,2.7,California Common,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,
15812,1,Anderson Valley,Hop Ottin' IPA,7,3,IPA,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,
15813,1,Dogfish Head,Palo Santo Marron,12,3.4,American Strong Ale,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,wood-aged
15814,1,Bison,Kermit the Hop,8.5,3.3,Double IPA,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,
15815,1,HeBrew,Death of a Contract Brewer,7,3.7,Black IPA,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,
15816,1,Paulaner,Salvator Double Bock,7.9,3,Doppelbock,Germany,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,de,,,
15817,1,Hacker-Pschorr,Munich Gold,5.5,2.7,Dortmunder,Germany,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,de,,,
15818,1,Moonlight,Guilt by Association,7.1,2.7,Saison,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,
15819,1,Drake's,Aroma Coma,6.75,3.2,IPA,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,
15820,1,Heretic,Torment,10,3.1,Belgian Strong Ale,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,
15821,1,3 Fontinen,Zwet.be,7,3.6,Porter,Belgium,USA,Berkeley,2014-09-01,"Sour porter",15:54.6,15:54.6,be,,,
15822,1,North Coast,Old Rasputin Nitro,9,3.2,Imperial Stout,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,nitro
15823,1,Rare Barrel,Sourtooth Tiger,5.4,3.7,Sour,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,barrel-aged;ginger
15824,1,Rare Barrel,Forces Unseen,5.3,3.4,Sour,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,brett
15825,1,Cellarmaker,Peach Killah,6.7,2.1,IPA,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,
15826,1,Craftsman,1903,5.6,1.8,Pale Lager,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,
15827,1,Rare Barrel,Echo Series Hypnotized,6,3.4,Flanders Sour,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,barrel-aged
15828,1,Rare Barrel,Egregious,5.9,3,Sour,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,barrel-aged
15829,1,Rare Barrel,All Systems Go Batch #3,5.6,3.5,Flanders Sour,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,barrel-aged;coffee
15830,1,Butte Creek,Organic IPA,6.7,2,IPA,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,
15831,1,Evil Twin,I Love You With My Stout,12,3,Imperial Stout,Denmark,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,dk,,,
15832,1,Paulaner,Oktoberfest Märzen,5.8,2.7,Oktoberfest,Germany,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,de,,,
15833,1,Anchor,Zymaster Saaremaa,6,3.4,Traditional Ale,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,
15834,1,El Segundo,White Dog,6.9,2.8,IPA,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,
15835,1,Drake's,Cryptographic DIPA,8.3,3,Double IPA,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,
15836,1,Faction,Tenderloin Wit,4.5,3.4,Belgian White,USA,USA,Berkeley,2014-09-01,"With Mikkeller",15:54.6,15:54.6,us,Mikkeller,,
15837,1,Uncommon Brewers,Baltic Porter,7.8,3.4,Baltic Porter,USA,USA,Berkeley,2014-09-01,"",15:54.6,15:54.6,us,,,
15838,1,Rush River,Double Bubble,9,2.7,Double IPA,USA,USA,Chanhassen,2014-09-01,"",15:54.6,15:54.6,us,,,
15839,1,Bauhaus,Wonderstuff,5.4,1.8,Pilsener,USA,USA,Minneapolis,2014-09-01,"",15:54.6,15:54.6,us,,,
15840,1,Bauhaus,Stargrazer,5,2.5,Schwarzbier,USA,USA,Minneapolis,2014-09-01,"",15:54.6,15:54.6,us,,,
15841,1,Bauhaus,Wagon Party,5.4,2.6,California Common,USA,USA,Minneapolis,2014-09-01,"",15:54.6,15:54.6,us,,,
15842,1,Bauhaus,Sky-Five,6.7,2.3,IPA,USA,USA,Minneapolis,2014-09-01,"",15:54.6,15:54.6,us,,,
15843,1,Bauhaus,Schwandtoberfest,5.7,1.9,Oktoberfest,USA,USA,Minneapolis,2014-09-01,"",15:54.6,15:54.6,us,,,
15844,1,612,Oktoberfest,5.5,2.5,Oktoberfest,USA,USA,Minneapolis,2014-09-01,"",15:54.6,15:54.6,us,,,
15845,1,612,Gateway Park,5.6,2.4,Pale Lager,USA,USA,Minneapolis,2014-09-01,"",15:54.6,15:54.6,us,,,
15846,1,612,Six,5.1,2.6,American Pale Ale,USA,USA,Minneapolis,2014-09-01,"",15:54.6,15:54.6,us,,,
15847,1,612,Rated R,6.6,2.2,IPA,USA,USA,Minneapolis,2014-09-01,"",15:54.6,15:54.6,us,,,
15848,1,612,Zero Hour,5.4,2.8,Black IPA,USA,USA,Minneapolis,2014-09-01,"",15:54.6,15:54.6,us,,,
15849,1,Fulton,The Ringer,5,2.7,American Pale Ale,USA,USA,Eden Prairie,2014-09-01,"",15:54.6,15:54.6,us,,,
15850,1,Fulton,Sweet Child of Vine,6.4,3,IPA,USA,USA,Chanhassen,2014-09-01,"",15:54.6,15:54.6,us,,,
